Module                              | Self CPU time | CPU time  | Self CUDA time | CUDA time | CPU Mem   | CUDA Mem | FLOPs        | Parameters | Calls
   │  │  │  │  ├── avgpool          | 203.900us     | 617.900us | 0.000ns        | 0.000ns   | 4.51 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  ├── fc1              | 300.800us     | 1.165ms   | 0.000ns        | 0.000ns   | 3.75 Kb   | 0 b      | 27.65KFLOPs  | 1.75K      | 1    
   │  │  │  │  ├── fc2              | 301.600us     | 1.184ms   | 0.000ns        | 0.000ns   | 11.25 Kb  | 0 b      | 27.65KFLOPs  | 1.80K      | 1    
   │  │  │  │  ├── activation       | 16.300us      | 24.700us  | 0.000ns        | 0.000ns   | 1.50 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  │  └── scale_activation | 10.500us      | 10.500us  | 0.000ns        | 0.000ns   | 2.25 Kb   | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  └── 3                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 770.400us     | 3.053ms   | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 36.13MFLOPs  | 2.88K      | 1    
   │  │  │  │  └── 1                | 122.700us     | 353.333us | 0.000ns        | 0.000ns   | 4.79 Mb   | 0 b      | 0 FLOPs      | 80.00      | 1    
   │  ├── 5                         |               |           |                |           |           |          |              |            |      
   │  │  └── block                  |               |           |                |           |           |          |              |            |      
   │  │  │  ├── 0                   |               |           |                |           |           |          |              |            |      
   │  │  │  │  ├── 0                | 474.500us     | 1.874ms   | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 60.21MFLOPs  | 4.80K      | 1    
   │  │  │  │  ├── 1                | 137.600us     | 403.583us | 0.000ns        | 0.000ns   | 14.36 Mb  | 0 b      | 0 FLOPs      | 240.00     | 1    
   │  │  │  │  └── 2                | 87.900us      | 167.300us | 0.000ns        | 0.000ns   | 0 b       | 0 b      | 0 FLOPs      | 0          | 1    
   │  │  │  ├── 1                   |               |           |                |           |           |          |              |            |      
